"","SP500","FTSE100"
"5263",1950.91,3668.95
"5264",1966.44,3668.95
"5265",1969.76,3691.6
"5266",1959.04,3681.37
"5267",1965.72,3649.84
"5268",1978.86,3687.07
"5269",1982.4,3691.33
"5270",1983.91,3681.11
"5271",2006.06,3704.44
"5272",2007.74,3722.83
"5273",1975.36,3671.03
"5274",1984.32,3660.77
"5275",2000.33,3696.42
"5276",1998.31,3659.24
"5277",2002.93,3622.09
"5278",2017.19,3659.38
"5279",2008.55,3678.69
"5280",1961.6,3582.58
"5281",1974.63,3575.23
"5282",2000.34,3595.22
"5283",1967.05,3553.91
"5284",1992.87,3553.91
"5285",1945.37,3462.92
"5286",1933.25,3429.9
"5287",1870.95,3377.94
"5288",1842.32,3289.35
"5289",1923.39,3459.11
"5290",1917.25,3424.95
"5291",1944.25,3457.93
"5292",1920.76,3490.22
"5293",1884.67,3380.46
"5294",1887.11,3380.26
"5295",1860.65,3409.04
"5296",1851.28,3316.39
"5297",1779.3,3261.77
"5298",1806.05,3255.21
"5299",1782.77,3259.51
"5300",1783.4,3176.61
"5301",1773.65,3240
"5302",1832.61,3341.02
"5303",1809.98,3336.69
"5304",1809.98,3336.69
"5305",1778.99,3320.52
"5306",1825.25,3322.31
"5307",1832.72,3360.91
"5308",1769.72,3305.98
"5309",1745.87,3269.26
"5310",1765.29,3242.87
"5311",1754.91,3280.43
"5312",1806.69,3310.52
"5313",1815.26,3330.63
"5314",1812.02,3355.43
"5315",1854.61,3365.55
"5316",1853.62,3379.22
"5317",1856.25,3389.53
"5318",1858.7,3383.19
"5319",1851.55,3414.3
"5320",1822.05,3380.71
"5321",1816.65,3337.05
"5322",1786.13,3286.59
"5323",1791.24,3251.95
"5324",1787.94,3268.2
"5325",1732.55,3166.73
"5326",1715.23,3169.44
"5327",1709.77,3097.82
"5328",1701.86,3118.66
"5329",1701.86,3109.28
"5330",1710.97,3200.47
"5331",1765.42,3232.9
"5332",1782.1,3291.33
"5333",1794.94,3309.05
"5334",1796.3,3331.02
"5335",1824.07,3398.07
"5336",1823.82,3386.78
"5337",1826,3359.56
"5338",1773.43,3325.75
"5339",1784.06,3318.94
"5340",1804.48,3313.25
"5341",1781.6,3362.56
"5342",1821.76,3426.5
"5343",1836.75,3425.73
"5344",1857.34,3450.56
"5345",1855.39,3459.94
"5346",1842.66,3433.46
"5347",1835.29,3429.76
"5348",1835.4,3393.66
"5349",1875.85,3483.44
"5350",1866.87,3483.03
"5351",1878.81,3484.45
"5352",1876.51,3471.26
"5353",1869.77,3449.67
"5354",1880.06,3500.21
"5355",1868.88,3478.15
"5356",1817.13,3397.1
"5357",1807.61,3410.61
"5358",1800.39,3416.68
"5359",1800.7,3417.11
"5360",1823.18,3465.33
"5361",1826.14,3439.98
"5362",1795.24,3380.57
"5363",1788.67,3370.18
"5364",1781.47,3395.85
"5365",1755.65,3344.67
"5366",1761.62,3314.61
"5367",1748.14,3344.73
"5368",1777.6,3374.4
"5369",1751.79,3374.4
"5370",1752.55,3389.74
"5371",1804.46,3481.76
"5372",1820.98,3484.77
"5373",1845.1,3521.82
"5374",1845.1,3528.98
"5375",1824.05,3508.63
"5376",1836.21,3526.32
"5377",1845.09,3568.16
"5378",1854.1,3573.02
"5379",1875.41,3614.51
"5380",1874.07,3615.73
"5381",1880.74,3608.37
"5382",1880.37,3598.36
"5383",1881.93,3577.78
"5384",1910.6,3638.89
"5385",1905.74,3621.77
"5386",1896.77,3606.77
"5387",1880.97,3603.63
"5388",1920.84,3637.02
"5389",1909.98,3620.75
"5390",1919.59,3624.01
"5391",1914.84,3618.94
"5392",1908.95,3605.52
"5393",1917.42,3634.3
"5394",1902.15,3610.3
"5395",1941.82,3662.14
"5396",1941.5,3692.47
"5397",1938.31,3679.95
"5398",1950.18,3677.01
"5399",1950.47,3686.62
"5400",1957.92,3679.6
"5401",1972.08,3736.51
"5402",1964.9,3723.42
"5403",1968.87,3707.92
"5404",1983.17,3733.37
"5405",1951.67,3708.25
"5406",1972.51,3725.74
"5407",1976.12,3744.56
"5408",1980.83,3733.84
"5409",1985.11,3740.74
"5410",1985.13,3711.68
"5411",1980.05,3673.96
"5412",1982.45,3694.7
"5413",1981.59,3692.92
"5414",1983.47,3705.59
"5415",1998.86,3746.45
"5416",2006.58,3744.76
"5417",2045.62,3818.9
"5418",2053.77,3827.08
"5419",2049.69,3810.54
"5420",2033.85,3826.98
"5421",2043.16,3789.71
"5422",2034.48,3788.59
"5423",2010.57,3776.63
"5424",2008.25,3791.96
"5425",1976.26,3701.72
"5426",1977,3715.47
"5427",2007.38,3765.17
"5428",2012.59,3741.76
"5429",2009.52,3707.82
"5430",1980.89,3642.84
"5431",2010.56,3692.76
"5432",2010.56,3720.07
"5433",1996.03,3700.34
"5434",1993.83,3623.48
"5435",1981.84,3608.67
"5436",2024.97,3685.12
"5437",2050.96,3766.79
"5438",2056.4,3752.27
"5439",2053.8,3768.57
"5440",2054.89,3793.5
"5441",2063.03,3784.75
"5442",2071.12,3793.52
"5443",2083.57,3796.78
"5444",2084,3828
"5445",2085.93,3847.9
"5446",2075.29,3842.17
"5447",2088.19,3841.47
"5448",2089.95,3835.36
"5449",2095.32,3848.33
"5450",2108.26,3887.64
"5451",2115.69,3908.35
"5452",2112.37,3916.56
"5453",2112.37,3924.96
"5454",2113.67,3924.96
"5455",2115.32,3924.96
"5456",2117.83,3917.46
"5457",2114.7,3900.89
"5458",2114.29,3854.46
"5459",2138.3,3854.46
"5460",2135.53,3928.89
"5461",2146.5,3948.57
"5462",2142.76,3932.66
"5463",2138.81,3909.68
"5464",2135.86,3891.37
"5465",2143.82,3929.09
"5466",2163.36,3953.25
"5467",2159.66,3935.71
"5468",2175.68,3921.46
"5469",2175.68,3910.77
"5470",2178.72,3956.98
"5471",2156.97,3906.4
"5472",2154.18,3835.3
"5473",2159.43,3853.82
"5474",2172.03,3884.93
"5475",2172.67,3867.85
"5476",2181.92,3902.64
"5477",2186.93,3899.94
"5478",2147.95,3845.2
"5479",2164.4,3833.15
"5480",2200.54,3895.19
"5481",2194.94,3927.11
"5482",2200.42,3916.16
"5483",2206.8,3925.35
"5484",2220.6,3960.46
"5485",2230.59,3986.84
"5486",2224.64,3970.34
"5487",2226.51,3949.17
"5488",2239.08,3977.31
"5489",2244.89,3975.46
"5490",2237.9,3960.37
"5491",2252.3,3992.06
"5492",2259.42,3993.45
"5493",2263.79,3990.57
"5494",2263.79,3945.84
"5495",2217.35,3934
"5496",2203.89,3887.9
"5497",2202.23,3885.57
"5498",2226.05,3938.88
"5499",2238.55,3934.16
"5500",2203.32,3895.92
"5501",2207.24,3885.22
"5502",2245.33,3944.47
"5503",2228.78,3934.81
"5504",2210.26,3923.9
"5505",2230.4,3924.54
"5506",2227.7,3907.61
"5507",2185.65,3847.06
"5508",2201.81,3836.11
"5509",2188.56,3800.95
"5510",2164.06,3748.32
"5511",2121.94,3688.36
"5512",2150.43,3752.85
"5513",2159.69,3767.36
"5514",2192.09,3812.13
"5515",2184.57,3796.73
"5516",2190.96,3820.04
"5517",2211.42,3876.06
"5518",2218.42,3889.17
"5519",2212.32,3891.63
"5520",2228.41,3909.87
"5521",2243.55,3923.11
"5522",2239.44,3897.04
"5523",2250.58,3963.76
"5524",2251.64,3968.41
"5525",2251.26,3961.87
"5526",2257.11,3984.98
"5527",2253.76,3962.71
"5528",2244.74,3994.62
"5529",2238.51,3993.1
"5530",2221.12,3934.41
"5531",2221.77,3966.35
"5532",2221.99,3935.56
"5533",2230.7,3956.82
"5534",2206.15,3873.72
"5535",2218.86,3891.4
"5536",2248.9,3977.58
"5537",2260.84,3974.97
"5538",2260.84,3974.97
"5539",2257.24,3974.97
"5540",2277.51,4008.69
"5541",2292.13,4011.62
"5542",2300.46,4012.77
"5543",2305.76,4012.77
"5544",2301.72,4012.77
"5545",2293.95,4021.35
"5546",2278.63,3959.07
"5547",2258.08,3916.66
"5548",2266.97,3954.24
"5549",2277.3,3931.69
"5550",2295.72,3982.1
"5551",2271.47,3961.33
"5552",2282.84,3940.76
"5553",2264.52,3928.11
"5554",2250.61,3926.66
"5555",2250.35,3885.11
"5556",2270.57,3929.77
"5557",2275.71,3951.33
"5558",2258.21,3946.36
"5559",2231.31,3871.65
"5560",2229.49,3886.59
"5561",2236.75,3895.04
"5562",2246.13,3902.24
"5563",2255.74,3940.64
"5564",2255.74,3940.64
"5565",2279.66,3974.56
"5566",2227.96,3944.91
"5567",2225.36,3891.22
"5568",2203.81,3895.94
"5569",2180.14,3901.36
"5570",2178.15,3902.35
"5571",2169.5,3865.51
"5572",2185.52,3897.09
"5573",2155,3836.84
"5574",2157.15,3841.94
"5575",2184.48,3861.68
"5576",2146.45,3821.42
"5577",2150.58,3792.32
"5578",2157.14,3803.05
"5579",2168.8,3788.71
"5580",2198.15,3843.22
"5581",2184.03,3842.7
"5582",2177.85,3777.07
"5583",2152.31,3792.6
"5584",2172.08,3808.99
"5585",2200.68,3838.64
"5586",2219.2,3898.82
"5587",2241.66,3958.58
"5588",2274.26,3987.91
"5589",2274.26,4006.4
"5590",2271.29,4010.72
"5591",2274.42,3997.05
"5592",2298.31,4031.43
"5593",2282.32,3988.83
"5594",2241.07,3947.93
"5595",2231.15,3907.85
"5596",2238.29,3932.8
"5597",2223.29,3893.2
"5598",2235.65,3891
"5599",2217.55,3830.51
"5600",2253.71,3855.27
"5601",2252.52,3898.76
"5602",2283.23,3929.44
"5603",2285.34,3952.84
"5604",2272.47,3946.34
"5605",2263.15,3949.32
"5606",2217.29,3901.96
"5607",2210.33,3913.04
"5608",2196.08,3874.38
"5609",2187,3847.23
"5610",2131.1,3809.89
"5611",2142.56,3733.22
"5612",2040.2,3605.29
"5613",2039.04,3507.58
"5614",1903.47,3388.57
"5615",1993.76,3452.72
"5616",1906.53,3351.76
"5617",1995.14,3455.96
"5618",2005.67,3561.19
"5619",2049.51,3581.64
"5620",2029.92,3586.36
"5621",2032.41,3575.25
"5622",1941.92,3414.73
"5623",1912.77,3380.22
"5624",1913.27,3416.79
"5625",1978.89,3439.67
"5626",2005.13,3491.18
"5627",1973.96,3441.05
"5628",2004.11,3440.26
"5629",2061.05,3440.26
"5630",2066.37,3533.31
"5631",2076.78,3617.89
"5632",2052.3,3634.07
"5633",2000.5,3549.15
"5634",2000.5,3422.09
"5635",1985.67,3458.48
"5636",2043.05,3571.65
"5637",2021.42,3586.28
"5638",1967.47,3501.85
"5639",1981.3,3444.75
"5640",2000.08,3474.72
"5641",2027.04,3510.83
"5642",2062.25,3585.07
"5643",2074.06,3605.8
"5644",2053.74,3532.69
"5645",2050.39,3602.65
"5646",1990.2,3553.07
"5647",1926.76,3387.25
"5648",1938.73,3404.18
"5649",1983.97,3419.34
"5650",2005.19,3556.86
"5651",1964.2,3506.48
"5652",1980.23,3492.51
"5653",1930.79,3446.56
"5654",1875.95,3410.96
"5655",1918.39,3322.88
"5656",1953.67,3429.35
"5657",1989.61,3556.45
"5658",1973.42,3564.6
"5659",2040.76,3628.86
"5660",2041.9,3626.65
"5661",2062.22,3659.46
"5662",2056.26,3633.63
"5663",2091.99,3675.98
"5664",2051.54,3656.03
"5665",2093.43,3638.31
"5666",2067.28,3665.96
"5667",2076.75,3621.71
"5668",2115.86,3691.63
"5669",2143.13,3731.59
"5670",2100.17,3716.45
"5671",2122.32,3735.41
"5672",2195.22,3843.43
"5673",2196.13,3835.64
"5674",2141.81,3729.34
"5675",2081.97,3646.84
"5676",2115.7,3697.53
"5677",2155.87,3739.02
"5678",2142.34,3726.56
"5679",2156,3715.54
"5680",2182.61,3753.65
"5681",2102.72,3682.56
"5682",2121.14,3672.07
"5683",2162.48,3739.89
"5684",2142.09,3722.13
"5685",2152.8,3721.05
"5686",2117.64,3720.41
"5687",2082.1,3662.41
"5688",2081.42,3621.76
"5689",2042.71,3526.98
"5690",2034.41,3516.33
"5691",1989.54,3474.2
"5692",1989.54,3465.95
"5693",1984.5,3491.01
"5694",2042.8,3591.13
"5695",2048.06,3607.51
"5696",2137.08,3723.73
"5697",2133.07,3712.85
"5698",2132.64,3755.43
"5699",2154.68,3766.03
"5700",2157.1,3766.54
"5701",2162.07,3752.08
"5702",2116.41,3709.37
"5703",2152.15,3740.11
"5704",2120.15,3671.55
"5705",2102.15,3713.68
"5706",2078.51,3630.58
"5707",2085.44,3653.61
"5708",2092.18,3644.47
"5709",2067.67,3629.35
"5710",2129.67,3666.29
"5711",2133.86,3646.1
"5712",2152.04,3691.58
"5713",2171.5,3729.28
"5714",2171.5,3729.28
"5715",2171.71,3729.28
"5716",2145.09,3726.47
"5717",2168.12,3766.64
"5718",2158.94,3770.37
"5719",2158.94,3770.37
"5720",2192.4,3856.73
"5721",2193.28,3835.54
"5722",2199.73,3805.64
"5723",2194.98,3822.84
"5724",2200,3797.52
"5725",2219.58,3854.66
"5726",2220.48,3837.29
"5727",2225.74,3831.61
"5728",2214.73,3814.16
"5729",2214.73,3828.24
"5730",2222.59,3852.94
"5731",2247.64,3860.42
"5732",2258.8,3886.67
"5733",2260.37,3878.14
"5734",2261.47,3914.71
"5735",2259.22,3893.96
"5736",2278.83,3875.6
"5737",2265.84,3924.48
"5738",2262.35,3882.67
"5739",2256.72,3840.44
"5740",2255.69,3847.57
"5741",2276.24,3921.45
"5742",2278.92,3925.08
"5743",2312.49,3996.18
"5744",2311.55,3990.18
"5745",2316.27,3988.86
"5746",2322.11,3979.4
"5747",2325.56,3992.63
"5748",2309.6,3963.46
"5749",2325.81,3999.56
"5750",2324,3995.62
"5751",2312.28,4004.64
"5752",2338.12,4000.03
"5753",2343.67,4013.41
"5754",2343.67,4040.72
"5755",2345.41,4029.13
"5756",2337.67,4023.59
"5757",2348.11,4038.1
"5758",2352.34,4036.22
"5759",2355.74,4022.9
"5760",2364.03,4031.31
"5761",2353.23,3998.11
"5762",2367.87,4038.79
"5763",2360.28,4025.09
"5764",2351.28,4000.36
"5765",2315.21,3926.13
"5766",2331.89,3951.14
"5767",2355.01,3997.75
"5768",2363.56,4016.69
"5769",2364.1,4020.28
"5770",2407.79,4063.37
"5771",2404.98,4060.89
"5772",2419.37,4057.68
"5773",2422.09,4074.65
"5774",2431.73,4071.6
"5775",2424.46,4023.99
"5776",2420.02,4026.47
"5777",2402.71,3994.83
"5778",2410.16,4001.14
"5779",2443.64,4033.82
"5780",2437.01,4011.16
"5781",2425.55,3973.13
"5782",2421.7,3927.34
"5783",2430.67,3945.41
"5784",2449.08,4018.21
"5785",2439.89,3993.21
"5786",2415.05,3901.9
"5787",2414.4,3915.52
"5788",2414.4,3915.52
"5789",2387.03,3915.52
"5790",2346.27,3827.87
"5791",2364.09,3855.57
"5792",2396.69,3907.39
"5793",2366.84,3867.24
"5794",2365.65,3877.15
"5795",2402.29,3946.04
"5796",2392.57,3934.82
"5797",2378.48,3934.3
"5798",2381.32,3953.21
"5799",2361.35,3880.21
"5800",2370.04,3910.29
"5801",2402.71,3921.41
"5802",2418.89,3941.87
"5803",2424.78,3961.34
"5804",2415.42,3934.37
"5805",2429.1,3985.42
"5806",2423.29,3950.53
"5807",2405.17,3956.32
"5808",2366.39,3879.83
"5809",2367.26,3879.83
"5810",2357.45,3810.87
"5811",2342.31,3804.4
"5812",2348.93,3813.97
"5813",2341.23,3835.69
"5814",2315.45,3760.01
"5815",2302.56,3740.82
"5816",2293.21,3722.91
"5817",2258.93,3676.85
"5818",2242.25,3628.12
"5819",2278.24,3653.5
"5820",2279.4,3721.55
"5821",2283.36,3627.58
"5822",2286.87,3685.19
"5823",2281.92,3686.21
"5824",2281.92,3689.52
"5825",2307.57,3713.49
"5826",2275.19,3652
"5827",2270.25,3668.25
"5828",2214.41,3626.42
"5829",2214.7,3626.42
"5830",2227.45,3626.42
"5831",2279.42,3721.58
"5832",2279.28,3765.6
"5833",2297.82,3756.81
"5834",2268.94,3754.94
"5835",2295.4,3783.54
"5836",2280.13,3790.5
"5837",2304.83,3778.91
"5838",2328.66,3787.04
"5839",2332.07,3795.53
"5840",2355.01,3861.34
"5841",2351.14,3887.42
"5842",2299.16,3848.75
"5843",2315.65,3812.33
"5844",2278.98,3768.74
"5845",2289.86,3766.19
"5846",2310.98,3820.52
"5847",2306.22,3799.17
"5848",2363.79,3853.18
"5849",2369.75,3901.25
"5850",2385.06,3933.82
"5851",2385.06,3932.1
"5852",2373.91,3937.75
"5853",2352.34,3916.99
"5854",2348.52,3892.57
"5855",2329.46,3917.99
"5856",2329.71,3918.27
"5857",2318.09,3879.38
"5858",2356.4,3919.42
"5859",2350.94,3916.86
"5860",2368.36,3893.8
"5861",2384.54,3933.87
"5862",2391.27,3953.54
"5863",2367.26,3910.35
"5864",2346.22,3828.78
"5865",2325.02,3804.81
"5866",2324.33,3805.63
"5867",2362.85,3857.43
"5868",2408.07,3894.84
"5869",2406.99,3940.81
"5870",2396.62,3900.43
"5871",2389.73,3955.04
"5872",2372.31,3920.06
"5873",2417.77,4006.59
"5874",2423.46,4021.47
"5875",2435.88,4043.95
"5876",2438.16,4064.4
"5877",2440.23,4068.29
"5878",2445.64,4065.23
"5879",2443.05,4054.64
"5880",2443.16,4077.51
"5881",2446.82,4063.58
"5882",2464.38,4064.6
"5883",2469,4077.08
"5884",2468.99,4057.54
"5885",2460.41,4080.63
"5886",2461.12,4023.98
"5887",2441.29,4025.65
"5888",2457.4,4025.65
"5889",2456.22,4025.65
"5890",2454.39,4025.03
"5891",2457.05,4003.82
"5892",2438.2,3987.04
"5893",2450.6,3981.48
"5894",2450.6,4014.19
"5895",2447.8,3953.97
"5896",2445.81,3948.76
"5897",2496.12,4032.15
"5898",2506.37,4044.34
"5899",2491.11,4043.22
"5900",2498.95,4042.51
"5901",2504.84,4035.99
"5902",2546.03,4062.4
"5903",2556.13,4129.15
"5904",2548.26,4113.78
"5905",2545.05,4096.07
"5906",2548.11,4111.29
"5907",2547.11,4087.66
"5908",2546.92,4086.25
"5909",2541.23,4076.63
"5910",2514.83,4091.21
"5911",2500.92,4028.42
"5912",2525.23,4036.33
"5913",2513.93,4010.25
"5914",2520.71,4064.99
"5915",2523.08,4057.31
"5916",2532.79,4068.94
"5917",2550.98,4070.32
"5918",2551.03,4100.52
"5919",2542.21,4080.06
"5920",2517.14,4058.07
"5921",2501.75,4036.64
"5922",2502.66,4073.7
"5923",2495.28,4048.25
"5924",2515.44,4056.83
"5925",2541.28,4102.2
"5926",2552.05,4131.19
"5927",2545.95,4135.49
"5928",2503.8,4120.88
"5929",2504.96,4111.62
"5930",2468.78,4052.21
"5931",2461.18,4060.86
"5932",2468.6,4061.05
"5933",2466.8,4062.21
"5934",2466.8,4054.09
"5935",2466.8,4092.43
"5936",2467.51,4045.55
"5937",2494.67,4100.97
"5938",2471.3,4105.61
"5939",2476.94,4084.98
"5940",2496.46,4117.05
"5941",2439.48,4055.86
"5942",2409.72,4044.95
"5943",2413.92,4040.49
"5944",2414.24,4038.8
"5945",2405.38,4052.1
"5946",2372.94,4014.1
"5947",2369.32,3983.05
"5948",2381.02,3932.43
"5949",2428.47,4025.08
"5950",2430.29,4032.4
"5951",2435.97,4040.08
"5952",2435.97,4067.46
"5953",2468.06,4087.21
"5954",2463.12,4064.44
"5955",2450.48,4073.56
"5956",2470.47,4077.81
"5957",2481.42,4124.91
"5958",2481.82,4122.47
"5959",2470.07,4125.57
"5960",2465.9,4124.02
"5961",2470.59,4141.34
"5962",2479.4,4147.91
"5963",2486.84,4157.03
"5964",2487.78,4162.11
"5965",2504.08,4164.46
"5966",2505.76,4179.2
"5967",2490.56,4167.79
"5968",2480.36,4162.27
"5969",2509.84,4155.51
"5970",2538.72,4172.21
"5971",2519.54,4190.58
"5972",2533.91,4188.29
"5973",2510.32,4175.39
"5974",2504.51,4186.03
"5975",2504.51,4186.03
"5976",2492.54,4186.03
"5977",2489.97,4186.11
"5978",2462.71,4165.77
"5979",2504.44,4146.4
"5980",2504.44,4146.4
"5981",2568.55,4237.67
"5982",2563.19,4251.71
"5983",2575.66,4281.59
"5984",2567.63,4263.83
"5985",2560.17,4256.13
"5986",2567.02,4287.95
"5987",2586.52,4289.96
"5988",2586.69,4304.07
"5989",2584.27,4294.42
"5990",2587.2,4301.07
"5991",2588.02,4293.72
"5992",2602.64,4313.68
"5993",2611.54,4329.19
"5994",2611.54,4347.88
"5995",2623.22,4346.6
"5996",2627.23,4360.99
"5997",2627.33,4408.33
"5998",2641.64,4422.07
"5999",2636.83,4429.08
"6000",2650.43,4460.6
"6001",2640.77,4449.28
"6002",2634.16,4416.75
"6003",2660.7,4466.26
"6004",2630.05,4395.61
"6005",2657.76,4420.89
"6006",2659.55,4430.43
"6007",2655.84,4383.33
"6008",2670.85,4408.32
"6009",2669.37,4417.56
"6010",2673.77,4460.71
"6011",2676.6,4487.26
"6012",2678.77,4464.85
"6013",2676.21,4465.48
"6014",2676.21,4458.38
"6015",2696.26,4501.34
"6016",2662.94,4518.55
"6017",2646.75,4445.19
"6018",2670.36,4476.39
"6019",2621.46,4490.29
"6020",2637.89,4430.28
"6021",2672.11,4470.74
"6022",2669.92,4495.42
"6023",2676.18,4507.99
"6024",2688.54,4484.7
"6025",2714.35,4545.7
"6026",2718.07,4548
"6027",2723.27,4556.15
"6028",2735.67,4587.58
"6029",2744.81,4601.77
"6030",2738.35,4606.71
"6031",2742.87,4593.71
"6032",2758.3,4627.66
"6033",2753.82,4599.48
"6034",2738.68,4577
"6035",2732.09,4565.23
"6036",2750.42,4567.47
"6037",2727.69,4536.12
"6038",2747.25,4539.11
"6039",2738.08,4528.9
"6040",2760.32,4543.8
"6041",2758.85,4537.6
"6042",2770.05,4554.78
"6043",2770.05,4554.78
"6044",2757.83,4554.78
"6045",2772.11,4610.84
"6046",2743.38,4562.91
"6047",2754.67,4508.78
"6048",2742.86,4441.73
"6049",2761.05,4461.04
"6050",2770.84,4486.81
"6051",2804.81,4539.93
"6052",2815.02,4560.38
"6053",2807.1,4537.81
"6054",2742.63,4508.82
"6055",2781.86,4481.08
"6056",2742.01,4442.04
"6057",2723.72,4441.66
"6058",2747.94,4472.19
"6059",2760.8,4467.94
"6060",2789.56,4557.22
"6061",2789.93,4581.46
"6062",2801.28,4589.18
"6063",2796.24,4577.66
"6064",2816.39,4600.17
"6065",2823.42,4580.29
"6066",2797.28,4596.91
"6067",2823.82,4603.62
"6068",2853.88,4646.91
"6069",2859.34,4646.91
"6070",2874.46,4672.45
"6071",2887.61,4698.42
"6072",2878.3,4705.03
"6073",2890.77,4728.04
"6074",2891.17,4732.88
"6075",2921.12,4771.63
"6076",2936.98,4783.4
"6077",2922.4,4779.29
"6078",2952.56,4804.48
"6079",2950.53,4827.76
"6080",2955.69,4862.24
"6081",2931.58,4893.61
"6082",2923.43,4790.96
"6083",2921.88,4760.59
"6084",2921.88,4760.59
"6085",2940.45,4837.62
"6086",2920.18,4741.84
"6087",2931.39,4763.18
"6088",2889.46,4710.3
"6089",2906.91,4668.82
"6090",2891.02,4692.76
"6091",2851.89,4596.52
"6092",2876.5,4536.95
"6093",2913.46,4591.28
"6094",2912.63,4583.02
"6095",2883.07,4539.79
"6096",2859.62,4520.49
"6097",2902.32,4524.21
"6098",2885.24,4526.81
"6099",2907.12,4542.77
"6100",2929.81,4574.14
"6101",2889.25,4557.26
"6102",2817.44,4421.37
"6103",2824.97,4390.26
"6104",2790.66,4327.76
"6105",2817.44,4380.03
"6106",2845.04,4426.65
"6107",2862.92,4482.59
"6108",2850.66,4462.54
"6109",2866.41,4528.81
